Fecha,Totales,Infectados,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,173.0,3.0,1.0,0.0
2020-03-20,208.03294985584228,99.00378207038865,102.60020196930112,1.0,5.428965816152508
2020-03-21,243.59921429364363,74.46435380029776,159.91390678395237,1.3257379489691505,7.895215760424276
2020-03-22,291.81247034920864,77.46992714299084,203.2427233906764,1.7994508945946075,9.300368920946827
2020-03-23,351.4162597464069,90.04133517470896,248.3834187186632,2.357473029851418,10.634032823183327
2020-03-24,421.609630045528,105.57015923284295,300.8391242350469,2.9955149992424164,12.204831578395817
2020-03-25,503.10172736442644,122.97008333091298,362.3262482904229,3.727804893946166,14.07759084914443
2020-03-26,597.4949712189333,142.7075727648782,433.9395412529724,4.57246034489483,16.275396856187886
2020-03-27,706.8579330674083,165.4320513522132,517.0436476228313,5.548984156266105,18.833249936097715
2020-03-28,825.7054883068483,183.84497839186488,613.379130609739,6.678979152431968,21.802400152812478
2020-03-29,953.2601930216892,199.78647454004528,720.4875829912701,7.987123161600716,24.99901232877328
2020-03-30,1090.1825290147713,215.41743969075333,836.9593361972243,9.487063901327112,28.31868922546665
2020-03-31,1237.3912777494916,231.84518023360667,962.6227479232192,11.186185254855108,31.73716433781068
2020-04-01,1395.7966455346443,249.49617614012232,1097.9422709512064,13.090415115123752,35.26778332819161
2020-04-02,1566.3020363651383,268.53118693795705,1243.6286667433433,15.20648211481525,38.93570056902274
2020-04-03,1749.8442666917208,289.0467866949804,1400.4867087871944,17.542624148956612,42.7681470605892
2020-04-04,1947.4205429583656,311.14130887125924,1569.3783499490642,20.108712972591967,46.792171165449936
2020-04-05,2160.1023391673966,334.92765574835306,1751.2237248048114,22.916243242518952,51.03471537171308
2020-04-06,2389.0433530560094,360.53240980122877,1947.009531115102,25.97832616482175,55.52308597485616
2020-04-07,2635.485902658904,388.09392494685625,2157.7969269379514,29.309711323313124,60.285339450782445
2020-04-08,2900.7674496972413,417.76170343167564,2384.7283512374597,32.92683169036007,65.35056333774584
2020-04-09,3186.327697366453,449.69672541266505,2629.034002043039,36.84786549062481,70.74910442012424
2020-04-10,3493.7163250614367,484.0722153854768,2892.0385175909364,41.09281175583227,76.51278032919168
